#index     element name    cell    girder    dX    dY    dS    dRoll   dPitch   dYaw
1901    QM1G4C17B    4    17    -4.65e-06    -2.20e-06    0.00e+00    4.30e-06    0.00e+00    0.00e+00
1904    CXM1G4C17B    4    17    2.23e-06    3.25e-06    0.00e+00    -4.05e-06    0.00e+00    0.00e+00
1905    CYM1G4C17B    4    17    5.53e-07    -2.08e-06    0.00e+00    1.23e-08    0.00e+00    0.00e+00
1911    B1G5C17B    5    17    3.15e-06    1.69e-06    0.00e+00    4.49e-06    0.00e+00    0.00e+00
1916    CXH2G6C17B    6    17    1.09e-06    -2.43e-06    0.00e+00    -4.04e-07    0.00e+00    0.00e+00
1917    CYH2G6C17B    6    17    3.20e-06    9.45e-07    0.00e+00    -9.60e-07    0.00e+00    0.00e+00
1919    SH4G6C17B    6    17    4.43e-06    4.86e-06    0.00e+00    3.90e-06    0.00e+00    0.00e+00
1923    QH3G6C17B    6    17    6.67e-07    -9.28e-07    0.00e+00    2.79e-07    0.00e+00    0.00e+00
1925    SH3G6C17B    6    17    -4.59e-06    -8.84e-07    0.00e+00    -1.28e-06    0.00e+00    0.00e+00
1927    QH2G6C17B    6    17    -4.09e-06    8.70e-07    0.00e+00    -2.72e-06    0.00e+00    0.00e+00
1930    CXH1G6C17B    6    17    -3.90e-06    -4.37e-06    0.00e+00    5.98e-07    0.00e+00    0.00e+00
1931    CYH1G6C17B    6    17    1.93e-06    -2.35e-07    0.00e+00    3.82e-06    0.00e+00    0.00e+00
1933    QH1G6C17B    6    17    -1.38e-06    -4.02e-06    0.00e+00    -4.53e-06    0.00e+00    0.00e+00
1937    SH1G6C17B    6    17    -5.31e-07    -1.70e-06    0.00e+00    -3.04e-06    0.00e+00    0.00e+00
1942    FXH1G1C18A    1    18    -1.84e-06    1.59e-06    0.00e+00    7.91e-07    0.00e+00    0.00e+00
1943    FYH1G1C18A    1    18    -4.02e-06    -4.03e-06    0.00e+00    1.91e-06    0.00e+00    0.00e+00
1947    FXH2G1C18A    1    18    2.32e-06    5.14e-07    0.00e+00    4.38e-06    0.00e+00    0.00e+00
1948    FYH2G1C18A    1    18    4.49e-06    2.05e-06    0.00e+00    -1.96e-06    0.00e+00    0.00e+00
1952    SH1G2C18A    2    18    -1.94e-06    -2.21e-06    0.00e+00    2.40e-07    0.00e+00    0.00e+00
1956    QH1G2C18A    2    18    3.07e-06    -1.87e-06    0.00e+00    -1.18e-06    0.00e+00    0.00e+00
1958    SQHG2C18A    2    18    7.92e-07    -7.49e-07    0.00e+00    -2.85e-06    0.00e+00    0.00e+00
1959    CXHG2C18A    2    18    4.32e-06    -1.10e-06    0.00e+00    -3.06e-06    0.00e+00    0.00e+00
1960    CYHG2C18A    2    18    3.70e-06    -2.49e-06    0.00e+00    4.58e-06    0.00e+00    0.00e+00
1962    QH2G2C18A    2    18    1.44e-07    1.01e-06    0.00e+00    2.31e-06    0.00e+00    0.00e+00
1964    SH3G2C18A    2    18    2.72e-06    -2.56e-06    0.00e+00    -2.40e-06    0.00e+00    0.00e+00
1966    QH3G2C18A    2    18    1.61e-06    -4.29e-07    0.00e+00    4.86e-06    0.00e+00    0.00e+00
1970    SH4G2C18A    2    18    -1.18e-06    3.31e-07    0.00e+00    -9.58e-07    0.00e+00    0.00e+00
1973    CXH2G2C18A    2    18    -2.64e-06    -4.31e-07    0.00e+00    3.03e-06    0.00e+00    0.00e+00
1974    CYH2G2C18A    2    18    -3.66e-08    1.99e-06    0.00e+00    4.19e-06    0.00e+00    0.00e+00
1978    B1G3C18A    3    18    -4.18e-06    -6.86e-07    0.00e+00    4.90e-06    0.00e+00    0.00e+00
1983    CXM1G4C18A    4    18    -9.62e-07    -2.71e-06    0.00e+00    -4.02e-06    0.00e+00    0.00e+00
1984    CYM1G4C18A    4    18    -1.36e-06    -2.49e-06    0.00e+00    -4.71e-06    0.00e+00    0.00e+00
1986    QM1G4C18A    4    18    2.04e-06    3.14e-06    0.00e+00    2.04e-06    0.00e+00    0.00e+00
1988    SM1G4C18A    4    18    4.22e-06    -1.31e-06    0.00e+00    -2.98e-06    0.00e+00    0.00e+00
1991    FXM1G4C18A    4    18    4.01e-06    3.77e-06    0.00e+00    -4.02e-06    0.00e+00    0.00e+00
1992    FYM1G4C18A    4    18    2.39e-06    -1.23e-06    0.00e+00    -4.29e-06    0.00e+00    0.00e+00
1996    QM2G4C18A    4    18    5.13e-07    1.03e-06    0.00e+00    -5.17e-07    0.00e+00    0.00e+00
1998    SM2G4C18B    4    18    2.55e-06    -2.33e-06    0.00e+00    -3.71e-08    0.00e+00    0.00e+00
2000    QM2G4C18B    4    18    -4.26e-06    1.67e-06    0.00e+00    3.20e-06    0.00e+00    0.00e+00
2002    SM1G4C18B    4    18    -1.06e-06    2.98e-07    0.00e+00    7.26e-07    0.00e+00    0.00e+00
2006    QM1G4C18B    4    18    -4.37e-06    -3.62e-06    0.00e+00    1.28e-06    0.00e+00    0.00e+00
2009    CXM1G4C18B    4    18    2.55e-06    1.48e-06    0.00e+00    -3.15e-07    0.00e+00    0.00e+00
2010    CYM1G4C18B    4    18    1.71e-06    -1.13e-06    0.00e+00    -8.36e-07    0.00e+00    0.00e+00
2016    B1G5C18B    5    18    3.70e-06    2.22e-06    0.00e+00    -1.00e-06    0.00e+00    0.00e+00
2021    QL3G6C18B    6    18    1.83e-06    1.62e-06    0.00e+00    3.62e-06    0.00e+00    0.00e+00
2025    SL3G6C18B    6    18    7.97e-07    2.69e-06    0.00e+00    1.22e-06    0.00e+00    0.00e+00
2028    CXL2G6C18B    6    18    3.05e-06    -1.39e-06    0.00e+00    4.10e-06    0.00e+00    0.00e+00
2029    CYL2G6C18B    6    18    3.90e-06    4.96e-06    0.00e+00    -8.05e-07    0.00e+00    0.00e+00
2031    QL2G6C18B    6    18    -3.27e-06    -4.04e-07    0.00e+00    4.65e-06    0.00e+00    0.00e+00
2033    SL2G6C18B    6    18    -2.39e-06    4.89e-06    0.00e+00    -4.71e-06    0.00e+00    0.00e+00
2036    CXL1G6C18B    6    18    3.38e-07    -1.10e-06    0.00e+00    -3.38e-06    0.00e+00    0.00e+00
2037    CYL1G6C18B    6    18    2.24e-06    -3.41e-06    0.00e+00    1.35e-07    0.00e+00    0.00e+00
2039    QL1G6C18B    6    18    3.74e-07    -3.31e-06    0.00e+00    -2.04e-06    0.00e+00    0.00e+00
2043    SL1G6C18B    6    18    -4.27e-06    -2.18e-07    0.00e+00    4.33e-06    0.00e+00    0.00e+00
2048    FXL1G1C19A    1    19    -3.54e-06    1.04e-06    0.00e+00    4.49e-06    0.00e+00    0.00e+00
2049    FYL1G1C19A    1    19    -3.52e-06    -3.01e-06    0.00e+00    4.12e-07    0.00e+00    0.00e+00
2057    FXL2G1C19A    1    19    -4.94e-06    -4.15e-06    0.00e+00    4.78e-06    0.00e+00    0.00e+00
2058    FYL2G1C19A    1    19    -3.34e-07    -4.66e-07    0.00e+00    1.51e-06    0.00e+00    0.00e+00
2062    SL1G2C19A    2    19    -1.67e-06    -1.12e-06    0.00e+00    4.15e-06    0.00e+00    0.00e+00
2066    QL1G2C19A    2    19    3.44e-06    -5.82e-08    0.00e+00    8.85e-07    0.00e+00    0.00e+00
2069    CXL1G2C19A    2    19    -4.04e-06    -3.49e-07    0.00e+00    -1.63e-06    0.00e+00    0.00e+00
2070    CYL1G2C19A    2    19    1.81e-06    8.28e-07    0.00e+00    2.59e-06    0.00e+00    0.00e+00
2072    SL2G2C19A    2    19    1.81e-06    -5.00e-06    0.00e+00    1.06e-06    0.00e+00    0.00e+00
2074    QL2G2C19A    2    19    -1.42e-06    -3.54e-06    0.00e+00    -3.76e-06    0.00e+00    0.00e+00
2077    CXL2G2C19A    2    19    2.61e-07    2.05e-06    0.00e+00    1.59e-06    0.00e+00    0.00e+00
2078    CYL2G2C19A    2    19    1.25e-06    3.92e-06    0.00e+00    3.75e-06    0.00e+00    0.00e+00
2080    SL3G2C19A    2    19    1.45e-06    -2.87e-06    0.00e+00    -4.18e-06    0.00e+00    0.00e+00
2084    QL3G2C19A    2    19    1.65e-06    4.91e-06    0.00e+00    6.50e-07    0.00e+00    0.00e+00
2089    B1G3C19A    3    19    -1.07e-06    -2.22e-06    0.00e+00    4.51e-06    0.00e+00    0.00e+00
2093    SQMG4C19A    4    19    -1.45e-06    -3.91e-06    0.00e+00    4.84e-06    0.00e+00    0.00e+00
2094    CXMG4C19A    4    19    -2.87e-06    -2.30e-06    0.00e+00    -3.15e-06    0.00e+00    0.00e+00
2095    CYMG4C19A    4    19    -2.78e-06    1.79e-06    0.00e+00    2.47e-06    0.00e+00    0.00e+00
2097    QM1G4C19A    4    19    -2.87e-06    5.80e-07    0.00e+00    -2.26e-06    0.00e+00    0.00e+00
2099    SM1G4C19A    4    19    -2.92e-06    -2.16e-06    0.00e+00    -3.77e-06    0.00e+00    0.00e+00
2102    FXM1G4C19A    4    19    7.02e-08    -5.94e-08    0.00e+00    4.94e-06    0.00e+00    0.00e+00
2103    FYM1G4C19A    4    19    -1.06e-06    -2.77e-06    0.00e+00    1.27e-06    0.00e+00    0.00e+00
2107    QM2G4C19A    4    19    1.26e-06    -1.43e-06    0.00e+00    -2.53e-06    0.00e+00    0.00e+00
2109    SM2G4C19B    4    19    4.99e-07    2.49e-06    0.00e+00    -6.47e-07    0.00e+00    0.00e+00
2111    QM2G4C19B    4    19    3.28e-06    -8.89e-07    0.00e+00    -8.12e-07    0.00e+00    0.00e+00
2113    SM1G4C19B    4    19    3.12e-06    2.05e-06    0.00e+00    2.86e-06    0.00e+00    0.00e+00
2117    QM1G4C19B    4    19    -1.06e-06    3.80e-06    0.00e+00    9.02e-07    0.00e+00    0.00e+00
2120    CXM1G4C19B    4    19    -1.81e-06    1.80e-06    0.00e+00    1.83e-06    0.00e+00    0.00e+00
2121    CYM1G4C19B    4    19    -1.74e-06    -4.89e-06    0.00e+00    -3.84e-07    0.00e+00    0.00e+00
2127    B1G5C19B    5    19    1.35e-07    -4.35e-06    0.00e+00    -1.94e-06    0.00e+00    0.00e+00
2132    CXH2G6C19B    6    19    3.94e-06    3.00e-06    0.00e+00    2.86e-06    0.00e+00    0.00e+00
2133    CYH2G6C19B    6    19    -4.03e-06    -1.12e-06    0.00e+00    1.84e-06    0.00e+00    0.00e+00
2135    SH4G6C19B    6    19    -2.21e-06    -2.80e-06    0.00e+00    -6.67e-07    0.00e+00    0.00e+00
2139    QH3G6C19B    6    19    -1.91e-06    4.48e-06    0.00e+00    1.26e-06    0.00e+00    0.00e+00
2141    SH3G6C19B    6    19    -1.64e-07    -1.62e-06    0.00e+00    3.97e-06    0.00e+00    0.00e+00
2143    QH2G6C19B    6    19    -2.32e-06    2.18e-06    0.00e+00    4.59e-07    0.00e+00    0.00e+00
2146    CXH1G6C19B    6    19    -4.02e-06    4.93e-06    0.00e+00    4.18e-06    0.00e+00    0.00e+00
2147    CYH1G6C19B    6    19    3.77e-06    -2.98e-06    0.00e+00    8.09e-07    0.00e+00    0.00e+00
2149    QH1G6C19B    6    19    -4.22e-06    -4.61e-06    0.00e+00    4.83e-06    0.00e+00    0.00e+00
2153    SH1G6C19B    6    19    2.48e-06    1.62e-07    0.00e+00    1.46e-07    0.00e+00    0.00e+00
2158    FXH1G1C20A    1    20    4.17e-06    4.00e-07    0.00e+00    -2.98e-06    0.00e+00    0.00e+00
2159    FYH1G1C20A    1    20    -3.34e-06    -5.66e-08    0.00e+00    -2.61e-06    0.00e+00    0.00e+00
2163    FXH2G1C20A    1    20    2.47e-06    -4.96e-06    0.00e+00    3.37e-06    0.00e+00    0.00e+00
2164    FYH2G1C20A    1    20    -2.20e-06    4.75e-06    0.00e+00    9.52e-07    0.00e+00    0.00e+00
2168    SH1G2C20A    2    20    -4.50e-06    -3.58e-06    0.00e+00    3.99e-06    0.00e+00    0.00e+00
2172    QH1G2C20A    2    20    -2.52e-06    -1.40e-06    0.00e+00    1.42e-06    0.00e+00    0.00e+00
2174    SQHG2C20A    2    20    2.46e-06    1.90e-06    0.00e+00    -1.06e-06    0.00e+00    0.00e+00
2175    CXHG2C20A    2    20    -1.94e-06    -3.09e-06    0.00e+00    -2.58e-06    0.00e+00    0.00e+00
2176    CYHG2C20A    2    20    2.14e-08    4.17e-06    0.00e+00    3.96e-07    0.00e+00    0.00e+00
2178    QH2G2C20A    2    20    9.38e-07    -3.15e-06    0.00e+00    1.97e-06    0.00e+00    0.00e+00
2180    SH3G2C20A    2    20    4.20e-06    -1.50e-06    0.00e+00    4.19e-06    0.00e+00    0.00e+00
2182    QH3G2C20A    2    20    2.96e-06    -3.38e-06    0.00e+00    -3.18e-07    0.00e+00    0.00e+00
2186    SH4G2C20A    2    20    4.86e-06    -2.30e-07    0.00e+00    -3.54e-06    0.00e+00    0.00e+00
2189    CXH2G2C20A    2    20    -1.13e-06    -4.91e-06    0.00e+00    -2.01e-06    0.00e+00    0.00e+00
2190    CYH2G2C20A    2    20    -9.88e-07    -2.31e-06    0.00e+00    1.50e-06    0.00e+00    0.00e+00
2194    B1G3C20A    3    20    4.01e-06    -4.28e-06    0.00e+00    4.47e-06    0.00e+00    0.00e+00
2199    CXM1G4C20A    4    20    1.44e-06    3.15e-06    0.00e+00    -4.65e-06    0.00e+00    0.00e+00
2200    CYM1G4C20A    4    20    1.65e-06    1.10e-06    0.00e+00    -4.01e-06    0.00e+00    0.00e+00
2202    QM1G4C20A    4    20    1.44e-06    5.79e-07    0.00e+00    -4.23e-06    0.00e+00    0.00e+00
2204    SM1G4C20A    4    20    4.16e-06    -2.11e-06    0.00e+00    5.61e-07    0.00e+00    0.00e+00
2207    FXM1G4C20A    4    20    -1.83e-06    9.05e-07    0.00e+00    -3.60e-07    0.00e+00    0.00e+00
2208    FYM1G4C20A    4    20    6.06e-07    -1.04e-06    0.00e+00    1.21e-06    0.00e+00    0.00e+00
2212    QM2G4C20A    4    20    -1.22e-06    2.39e-06    0.00e+00    3.23e-06    0.00e+00    0.00e+00
2214    SM2G4C20B    4    20    3.30e-06    -2.35e-06    0.00e+00    -1.17e-06    0.00e+00    0.00e+00
2216    QM2G4C20B    4    20    3.98e-06    4.59e-06    0.00e+00    4.12e-07    0.00e+00    0.00e+00
2218    SM1G4C20B    4    20    -4.44e-06    4.92e-06    0.00e+00    -3.24e-06    0.00e+00    0.00e+00
2222    QM1G4C20B    4    20    -3.23e-06    -2.97e-06    0.00e+00    -4.86e-06    0.00e+00    0.00e+00
2225    CXM1G4C20B    4    20    4.49e-06    4.16e-06    0.00e+00    -4.28e-06    0.00e+00    0.00e+00
2226    CYM1G4C20B    4    20    -3.10e-06    -1.63e-06    0.00e+00    2.93e-06    0.00e+00    0.00e+00
2232    B1G5C20B    5    20    -1.06e-06    8.15e-07    0.00e+00    3.50e-06    0.00e+00    0.00e+00
2237    QL3G6C20B    6    20    5.16e-07    -4.64e-06    0.00e+00    -2.24e-06    0.00e+00    0.00e+00
2241    SL3G6C20B    6    20    3.88e-06    -6.64e-07    0.00e+00    4.78e-06    0.00e+00    0.00e+00
2244    CXL2G6C20B    6    20    -2.63e-06    3.95e-06    0.00e+00    -4.83e-06    0.00e+00    0.00e+00
2245    CYL2G6C20B    6    20    6.29e-07    4.31e-06    0.00e+00    2.62e-06    0.00e+00    0.00e+00
2247    QL2G6C20B    6    20    -4.54e-06    3.00e-06    0.00e+00    1.93e-06    0.00e+00    0.00e+00
2249    SL2G6C20B    6    20    7.28e-07    -1.40e-06    0.00e+00    1.08e-06    0.00e+00    0.00e+00
2252    CXL1G6C20B    6    20    -1.57e-06    -2.23e-06    0.00e+00    1.14e-06    0.00e+00    0.00e+00
2253    CYL1G6C20B    6    20    3.10e-06    -4.87e-06    0.00e+00    -3.24e-06    0.00e+00    0.00e+00
2255    QL1G6C20B    6    20    -1.32e-06    2.06e-06    0.00e+00    -4.90e-06    0.00e+00    0.00e+00
2259    SL1G6C20B    6    20    4.04e-07    3.32e-08    0.00e+00    1.91e-06    0.00e+00    0.00e+00
2264    FXL1G1C21A    1    21    2.30e-07    1.24e-06    0.00e+00    8.72e-07    0.00e+00    0.00e+00
2265    FYL1G1C21A    1    21    -8.44e-07    4.09e-06    0.00e+00    4.15e-06    0.00e+00    0.00e+00
2273    FXL2G1C21A    1    21    -4.36e-06    -1.83e-06    0.00e+00    -1.38e-06    0.00e+00    0.00e+00
2274    FYL2G1C21A    1    21    4.42e-06    3.41e-07    0.00e+00    -3.02e-06    0.00e+00    0.00e+00
2278    SL1G2C21A    2    21    -3.08e-06    -2.87e-06    0.00e+00    -1.08e-06    0.00e+00    0.00e+00
2282    QL1G2C21A    2    21    1.97e-06    -3.99e-06    0.00e+00    -1.39e-06    0.00e+00    0.00e+00
2285    CXL1G2C21A    2    21    2.90e-06    6.04e-07    0.00e+00    -7.73e-07    0.00e+00    0.00e+00
2286    CYL1G2C21A    2    21    4.72e-06    -4.53e-06    0.00e+00    1.20e-06    0.00e+00    0.00e+00
2288    SL2G2C21A    2    21    -2.98e-06    -3.12e-06    0.00e+00    2.62e-06    0.00e+00    0.00e+00
2290    QL2G2C21A    2    21    3.05e-06    -2.29e-06    0.00e+00    -1.74e-06    0.00e+00    0.00e+00
2293    CXL2G2C21A    2    21    -1.39e-06    1.81e-06    0.00e+00    2.41e-06    0.00e+00    0.00e+00
2294    CYL2G2C21A    2    21    -2.01e-06    3.63e-06    0.00e+00    -1.25e-06    0.00e+00    0.00e+00
2296    SL3G2C21A    2    21    -4.53e-06    9.76e-07    0.00e+00    -3.77e-06    0.00e+00    0.00e+00
2300    QL3G2C21A    2    21    -4.71e-06    3.16e-06    0.00e+00    -3.81e-06    0.00e+00    0.00e+00
2305    B1G3C21A    3    21    4.47e-06    -1.15e-06    0.00e+00    -3.27e-06    0.00e+00    0.00e+00
2309    SQMG4C21A    4    21    -2.89e-06    -4.79e-06    0.00e+00    1.48e-06    0.00e+00    0.00e+00
2310    CXMG4C21A    4    21    -8.34e-07    2.74e-06    0.00e+00    8.28e-08    0.00e+00    0.00e+00
2311    CYMG4C21A    4    21    -1.61e-06    1.86e-06    0.00e+00    -1.58e-06    0.00e+00    0.00e+00
2313    QM1G4C21A    4    21    -3.79e-06    1.35e-06    0.00e+00    3.13e-06    0.00e+00    0.00e+00
2315    SM1G4C21A    4    21    -6.01e-07    1.72e-06    0.00e+00    2.68e-06    0.00e+00    0.00e+00
2318    FXM1G4C21A    4    21    -3.12e-06    2.54e-06    0.00e+00    2.77e-07    0.00e+00    0.00e+00
2319    FYM1G4C21A    4    21    -6.34e-07    1.99e-07    0.00e+00    -9.82e-07    0.00e+00    0.00e+00
2323    QM2G4C21A    4    21    1.89e-06    -1.77e-06    0.00e+00    -5.59e-07    0.00e+00    0.00e+00
2325    SM2G4C21B    4    21    -4.23e-06    -1.99e-06    0.00e+00    -2.21e-06    0.00e+00    0.00e+00
2327    QM2G4C21B    4    21    3.71e-06    -1.32e-06    0.00e+00    -1.68e-06    0.00e+00    0.00e+00
2329    SM1G4C21B    4    21    -9.25e-08    -3.91e-06    0.00e+00    1.41e-06    0.00e+00    0.00e+00
2333    QM1G4C21B    4    21    -1.55e-06    7.49e-07    0.00e+00    -1.45e-06    0.00e+00    0.00e+00
2336    CXM1G4C21B    4    21    3.10e-06    2.12e-06    0.00e+00    1.69e-06    0.00e+00    0.00e+00
2337    CYM1G4C21B    4    21    4.10e-06    -1.24e-06    0.00e+00    -3.77e-07    0.00e+00    0.00e+00
2343    B1G5C21B    5    21    -1.20e-06    9.37e-07    0.00e+00    1.42e-06    0.00e+00    0.00e+00
2348    CXH2G6C21B    6    21    -1.31e-06    3.92e-06    0.00e+00    9.74e-07    0.00e+00    0.00e+00
2349    CYH2G6C21B    6    21    -4.14e-06    -4.88e-06    0.00e+00    -2.97e-06    0.00e+00    0.00e+00
2351    SH4G6C21B    6    21    -4.37e-06    1.97e-06    0.00e+00    1.41e-06    0.00e+00    0.00e+00
2355    QH3G6C21B    6    21    -7.62e-07    -2.65e-06    0.00e+00    -4.15e-06    0.00e+00    0.00e+00
2357    SH3G6C21B    6    21    -4.81e-07    -8.46e-07    0.00e+00    3.72e-06    0.00e+00    0.00e+00
2359    QH2G6C21B    6    21    -3.44e-06    1.60e-06    0.00e+00    1.20e-06    0.00e+00    0.00e+00
2362    CXH1G6C21B    6    21    1.54e-08    -8.32e-07    0.00e+00    -2.50e-07    0.00e+00    0.00e+00
2363    CYH1G6C21B    6    21    3.82e-06    -6.63e-07    0.00e+00    -2.52e-06    0.00e+00    0.00e+00
2365    QH1G6C21B    6    21    -2.87e-06    -2.94e-06    0.00e+00    -3.20e-06    0.00e+00    0.00e+00
2369    SH1G6C21B    6    21    3.81e-06    4.25e-06    0.00e+00    -3.47e-06    0.00e+00    0.00e+00
2374    FXH1G1C22A    1    22    -1.33e-06    -2.37e-06    0.00e+00    4.60e-06    0.00e+00    0.00e+00
2375    FYH1G1C22A    1    22    -3.54e-06    -1.81e-06    0.00e+00    -1.83e-06    0.00e+00    0.00e+00
2379    FXH2G1C22A    1    22    -2.75e-06    -5.77e-07    0.00e+00    -9.99e-07    0.00e+00    0.00e+00
2380    FYH2G1C22A    1    22    -4.85e-06    4.26e-06    0.00e+00    2.34e-06    0.00e+00    0.00e+00
2384    SH1G2C22A    2    22    -2.13e-07    -2.98e-06    0.00e+00    -4.47e-06    0.00e+00    0.00e+00
2388    QH1G2C22A    2    22    4.85e-06    4.52e-06    0.00e+00    1.47e-06    0.00e+00    0.00e+00
2390    SQHG2C22A    2    22    -1.52e-06    -3.15e-06    0.00e+00    7.22e-07    0.00e+00    0.00e+00
2391    CXHG2C22A    2    22    -4.60e-06    -4.01e-06    0.00e+00    1.83e-06    0.00e+00    0.00e+00
2392    CYHG2C22A    2    22    -4.24e-06    -1.87e-06    0.00e+00    3.22e-06    0.00e+00    0.00e+00
2394    QH2G2C22A    2    22    -1.14e-06    -1.16e-06    0.00e+00    -2.91e-06    0.00e+00    0.00e+00
2396    SH3G2C22A    2    22    4.84e-06    -2.87e-06    0.00e+00    -4.71e-06    0.00e+00    0.00e+00
2398    QH3G2C22A    2    22    -3.73e-07    -2.24e-07    0.00e+00    -4.04e-06    0.00e+00    0.00e+00
2402    SH4G2C22A    2    22    2.60e-06    -3.21e-06    0.00e+00    1.60e-07    0.00e+00    0.00e+00
2405    CXH2G2C22A    2    22    2.54e-07    1.28e-06    0.00e+00    2.22e-06    0.00e+00    0.00e+00
2406    CYH2G2C22A    2    22    3.17e-07    -3.36e-06    0.00e+00    1.64e-06    0.00e+00    0.00e+00
2410    B1G3C22A    3    22    3.70e-06    -1.60e-06    0.00e+00    -4.75e-06    0.00e+00    0.00e+00
2415    CXM1G4C22A    4    22    4.08e-06    -4.51e-06    0.00e+00    -4.07e-06    0.00e+00    0.00e+00
2416    CYM1G4C22A    4    22    3.42e-06    -4.15e-06    0.00e+00    -2.76e-06    0.00e+00    0.00e+00
2418    QM1G4C22A    4    22    3.30e-06    6.64e-07    0.00e+00    3.35e-06    0.00e+00    0.00e+00
2420    SM1G4C22A    4    22    8.14e-07    1.10e-06    0.00e+00    1.53e-06    0.00e+00    0.00e+00
2423    FXM1G4C22A    4    22    2.50e-06    -3.37e-06    0.00e+00    -1.42e-07    0.00e+00    0.00e+00
2424    FYM1G4C22A    4    22    -2.16e-06    -9.79e-07    0.00e+00    4.74e-06    0.00e+00    0.00e+00
2428    QM2G4C22A    4    22    -1.67e-06    -1.04e-06    0.00e+00    6.87e-07    0.00e+00    0.00e+00
2430    SM2G4C22B    4    22    1.49e-06    3.56e-06    0.00e+00    -1.25e-06    0.00e+00    0.00e+00
2432    QM2G4C22B    4    22    -3.98e-06    -4.39e-07    0.00e+00    4.35e-06    0.00e+00    0.00e+00
2434    SM1G4C22B    4    22    5.97e-07    2.83e-06    0.00e+00    -1.99e-06    0.00e+00    0.00e+00
2438    QM1G4C22B    4    22    -3.79e-06    -3.64e-06    0.00e+00    4.59e-06    0.00e+00    0.00e+00
2441    CXM1G4C22B    4    22    4.01e-06    4.99e-06    0.00e+00    4.61e-06    0.00e+00    0.00e+00
2442    CYM1G4C22B    4    22    -2.45e-06    -4.38e-06    0.00e+00    -5.57e-07    0.00e+00    0.00e+00
2448    B1G5C22B    5    22    -4.19e-06    -3.09e-06    0.00e+00    2.70e-06    0.00e+00    0.00e+00
2453    QL3G6C22B    6    22    2.02e-06    1.81e-06    0.00e+00    2.49e-06    0.00e+00    0.00e+00
2457    SL3G6C22B    6    22    1.93e-07    -3.50e-06    0.00e+00    1.94e-06    0.00e+00    0.00e+00
2460    CXL2G6C22B    6    22    -3.95e-06    -4.70e-06    0.00e+00    -4.70e-06    0.00e+00    0.00e+00
2461    CYL2G6C22B    6    22    -3.32e-06    1.53e-07    0.00e+00    3.81e-06    0.00e+00    0.00e+00
2463    QL2G6C22B    6    22    2.37e-06    -4.96e-06    0.00e+00    -1.11e-06    0.00e+00    0.00e+00
2465    SL2G6C22B    6    22    3.81e-06    7.91e-07    0.00e+00    -3.47e-06    0.00e+00    0.00e+00
2468    CXL1G6C22B    6    22    4.48e-06    -3.53e-06    0.00e+00    -3.92e-06    0.00e+00    0.00e+00
2469    CYL1G6C22B    6    22    -3.98e-06    2.43e-06    0.00e+00    4.20e-06    0.00e+00    0.00e+00
2471    QL1G6C22B    6    22    4.40e-06    -1.29e-06    0.00e+00    -9.96e-07    0.00e+00    0.00e+00
2475    SL1G6C22B    6    22    -1.32e-06    4.58e-06    0.00e+00    2.81e-06    0.00e+00    0.00e+00
2480    FXL1G1C23A    1    23    -9.11e-07    4.34e-06    0.00e+00    8.18e-07    0.00e+00    0.00e+00
2481    FYL1G1C23A    1    23    4.04e-06    -3.84e-07    0.00e+00    -1.38e-06    0.00e+00    0.00e+00
2489    FXL2G1C23A    1    23    -5.52e-07    4.75e-06    0.00e+00    1.35e-06    0.00e+00    0.00e+00
2490    FYL2G1C23A    1    23    3.00e-06    2.37e-06    0.00e+00    -1.13e-06    0.00e+00    0.00e+00
2494    SL1G2C23A    2    23    8.31e-07    1.54e-06    0.00e+00    -1.15e-06    0.00e+00    0.00e+00
2498    QL1G2C23A    2    23    -1.37e-06    -4.76e-06    0.00e+00    2.10e-06    0.00e+00    0.00e+00
2501    CXL1G2C23A    2    23    -7.28e-07    -2.26e-06    0.00e+00    -4.66e-06    0.00e+00    0.00e+00
2502    CYL1G2C23A    2    23    -2.89e-06    -7.51e-07    0.00e+00    6.70e-07    0.00e+00    0.00e+00
2504    SL2G2C23A    2    23    3.09e-06    4.51e-06    0.00e+00    4.55e-07    0.00e+00    0.00e+00
2506    QL2G2C23A    2    23    -2.29e-06    4.14e-06    0.00e+00    -2.25e-06    0.00e+00    0.00e+00
2509    CXL2G2C23A    2    23    3.24e-06    -4.31e-06    0.00e+00    -2.59e-06    0.00e+00    0.00e+00
2510    CYL2G2C23A    2    23    -9.03e-07    3.49e-06    0.00e+00    1.69e-06    0.00e+00    0.00e+00
2512    SL3G2C23A    2    23    3.50e-06    -4.08e-06    0.00e+00    1.26e-06    0.00e+00    0.00e+00
2516    QL3G2C23A    2    23    -2.99e-06    3.17e-06    0.00e+00    -2.03e-06    0.00e+00    0.00e+00
2521    B1G3C23A    3    23    -3.18e-06    2.07e-06    0.00e+00    4.53e-06    0.00e+00    0.00e+00
2525    SQMG4C23A    4    23    3.82e-06    1.68e-06    0.00e+00    -4.73e-06    0.00e+00    0.00e+00
2526    CXMG4C23A    4    23    4.88e-06    8.50e-07    0.00e+00    -2.39e-08    0.00e+00    0.00e+00
2527    CYMG4C23A    4    23    -1.50e-06    2.41e-06    0.00e+00    1.08e-06    0.00e+00    0.00e+00
2529    QM1G4C23A    4    23    4.29e-06    3.07e-06    0.00e+00    2.75e-06    0.00e+00    0.00e+00
